EmpID,EmpName,EngDt,TermDt,DepID,GenderID,RaceID,MgrID,DOB,PayRate,Level
1004,"Goddard, Andrew D",2015-10-22,,1,0,5,929,1987-06-18,,22
1005,"Mongan, Brigitte K",2015-06-07,,8,1,5,944,1966-11-10,,18
1006,"Webb, Josie R",2015-03-04,2016-04-30,4,1,3,994,1983-10-30,,19
1007,"Gilroy, Gordon P",2015-01-09,2021-12-22,8,0,4,1005,1940-04-01,,19
1008,"Murray, Lisa E",2015-06-12,,4,1,4,994,1983-06-15,,19
1009,"Jackson, Christopher D",2015-02-12,2023-11-24,9,0,1,986,1979-08-23,,15
1010,"Murray, Elizabeth I",2015-10-16,2023-08-31,10,1,4,905,1962-08-26,,17
1011,"Bennett, Jeanne L",2015-05-21,2020-07-02,3,1,1,984,1972-10-24,,19
1012,"Scholes, Simon Z",2015-06-18,2023-06-23,6,0,3,1003,1966-05-18,,20
1013,"Richardson, Raymond T",2015-09-16,,2,0,1,1002,1980-03-21,,17
1014,"Marsden, Gordon J",2015-08-06,2021-12-20,2,0,3,1002,1969-03-14,,17
1015,"Nash, Noella J",2015-06-18,,6,1,4,1003,1960-11-12,,20
1016,"Lovett, Davide M",2015-05-08,,10,0,2,1010,1982-07-17,,18
1017,"Mills, Adrian E",2015-03-22,,5,0,5,945,1978-11-22,,18
1018,"Field, Martin E",2015-03-14,,7,0,2,967,1972-06-19,,18
1019,"Gibbs, Simone K",2015-09-27,2017-06-09,4,1,5,994,1965-08-19,,19
1020,"Henry, Patricia C",2015-07-29,,8,1,1,1005,1964-02-14,,19
1021,"Dawber, Eunice P",2015-06-25,2020-09-15,6,1,2,1003,1974-01-26,,20
1022,"King, Phyllis L",2015-04-06,2023-03-14,6,1,4,1003,1977-09-26,,20
1023,"Lewis, Yvonne R",2015-04-26,,1,1,4,929,1968-04-18,,22
1024,"Deering, Hannah O",2015-05-17,2023-11-09,10,1,5,1010,1985-10-07,,18
1025,"Lloyd, Colin M",2015-05-10,,1,0,2,1023,1969-02-18,,23
1026,"Gore, Bruno X",2015-06-09,,7,0,2,967,1975-12-22,,18
1027,"Webb, Lynette Y",2016-01-16,,8,1,1,1005,1986-09-23,,19
1028,"Watt, Gordon Y",2015-11-29,2017-07-24,10,0,5,1010,1963-10-02,,18
1029,"MacMillan, Leigh C",2015-08-28,,5,0,3,945,1974-05-30,,18
1030,"Ewart, Adam C",2015-10-06,,2,0,3,1002,1964-03-07,,17
1031,"Mills, Daniel S",2015-11-08,2020-07-14,4,0,5,994,1979-12-27,,19
1032,"Parkes, Edward N",2015-05-22,,9,0,1,986,1974-07-14,,15
1033,"Ewart, Gill L",2015-01-01,,9,1,4,986,1960-03-02,,15
1034,"Standen, Jayne S",2015-08-19,,3,1,4,984,1974-04-15,,19
1035,"Norman, Davide Q",2015-03-23,,6,0,4,1003,1991-05-18,,20
1036,"Pooley, Kathryn T",2015-09-28,,1,1,3,1023,1962-05-01,,23
1037,"Gorton, Arthur L",2015-08-23,,8,0,3,1005,1983-04-13,,19
1038,"Simpson, Leslie D",2015-03-18,,8,0,5,1005,1994-12-17,,19
1039,"Brant, Rebecca V",2015-07-31,,6,1,5,1003,1964-09-05,,20
1040,"Fleet, Colette E",2015-01-01,2017-11-18,8,1,1,1005,1955-12-08,,19
1041,"Shearer, George J",2015-05-31,,2,0,5,1002,1965-04-07,,17
1042,"Johnson, Jane B",2015-01-01,2018-07-18,6,1,1,1039,1991-06-10,,21
1043,"Swart, Hannah X",2015-08-22,,3,1,1,984,1963-01-08,,19
1044,"Murray, Anne J",2015-06-27,,8,1,2,1040,1985-10-31,,20
1045,"Shearer, Sandra Y",2015-04-27,,7,1,4,1026,1954-10-04,,19
1046,"Nash, Edward Q",2015-07-03,2016-03-27,1,0,4,1023,1983-04-12,,23
1047,"Andrews, Dimitrios E",2015-06-19,,10,0,4,1010,1969-02-14,,18
1048,"Deering, Giulio O",2015-10-08,2021-12-23,5,0,5,945,1995-10-13,,18
1049,"Lloyd, Gary W",2015-07-18,,4,0,2,994,1979-02-15,,19
1050,"Channing, Colette Y",2015-08-01,,10,1,5,1010,1978-09-21,,18
1051,"Shelley, Bevis S",2015-10-26,,9,0,5,986,1977-02-13,,15
1052,"Coppin, Jonathan L",2016-05-17,2017-04-20,9,0,5,1051,1976-06-07,,16
1053,"Bland, Tirzah H",2016-01-22,2018-01-08,10,1,1,1010,1958-12-20,,18
1054,"Lloyd, Jeanne I",2016-05-13,2022-11-09,7,1,5,1026,1993-03-02,,19
1055,"Rutherford, Antony K",2016-02-25,,8,0,2,1040,1982-12-19,,20
1056,"Devlin, Dimitrios R",2016-07-29,2019-07-09,6,0,5,1039,1969-04-08,,21
1057,"Watt, Christopher T",2016-09-12,,6,0,5,1039,1972-04-30,,21
1058,"Shute, Julie K",2017-02-02,,2,1,4,1002,1978-09-11,,17
1059,"Leyland, Ian K",2016-02-01,,8,0,3,1040,1980-10-09,,20
1060,"Turner, Anne I",2017-01-12,,2,1,3,1002,1971-03-11,,17
1061,"Polizzi, Thomas P",2016-04-07,,5,0,4,945,1978-10-15,,18
1062,"Geraghty, Helen P",2016-12-01,,3,1,3,984,1962-07-06,,19
1063,"Colley, Gwendolyn D",2016-03-24,,2,1,2,1060,1981-02-05,,18
1064,"MacMillan, Diane C",2016-03-17,2021-08-15,6,1,2,1039,1963-07-05,,21
1065,"Rawson, Sandra G",2016-07-03,,4,1,3,1049,1990-01-30,,20
1066,"Woolley, Daniel R",2016-03-19,,8,0,3,1040,1988-07-29,,20
1067,"Woolley, Chi L",2016-07-25,2022-07-29,2,0,2,1060,1980-07-30,,18
1068,"Bland, Amanda A",2016-06-20,,3,1,5,1062,1961-06-05,,20
1069,"Crompton, Gwendolyn H",2016-02-29,,3,1,3,1062,1971-11-13,,20
1070,"Mills, Raymond P",2016-06-08,2021-10-08,5,0,4,1061,1996-06-13,,19
1071,"Massie, Saleha X",2016-03-25,2017-09-02,9,1,5,1051,1961-05-13,,16
1072,"Wynn, Kathryn B",2016-09-02,,6,1,5,1039,1989-06-09,,21
1073,"Stevenson, Philip D",2016-10-19,,7,0,2,1026,1972-08-27,,19
1074,"Fleet, Herbert A",2016-09-30,,5,0,2,1061,1968-10-18,,19
1075,"Green, Raymond H",2016-06-16,,10,0,4,1053,1968-10-25,,19
1076,"Ranson, Eileen P",2016-04-11,2022-01-27,8,1,2,1040,1973-03-26,,20
1077,"Murray, Gary S",2016-08-04,,1,0,3,1023,1980-11-09,,23
1078,"MacMillan, Sharmin L",2016-03-07,,1,1,4,1023,1981-10-16,,23
1079,"Sheldrick, Linda A",2016-03-22,,10,1,3,1053,1971-05-02,,19
1080,"Parke, Paul J",2016-07-18,,9,0,1,1051,1973-04-03,,16
1081,"Watt, Adam T",2016-06-22,,7,0,4,1026,1968-09-14,,19
1082,"Parrett, Rosalie G",2016-06-08,2020-04-16,9,1,2,1051,1975-12-07,,16
1083,"Colley, Elizabeth O",2016-10-10,,10,1,1,1053,1966-05-26,,19
1084,"Jones, Christopher F",2016-05-09,2022-06-03,1,0,4,1023,1978-02-24,,23
1085,"Collingwood, Edward X",2016-02-15,,10,0,5,1053,1970-04-30,,19
1086,"Coombs, Ann M",2016-07-04,,9,1,1,1051,1970-05-22,,16
1087,"Robinson, Chi J",2016-07-25,,3,0,3,1062,1983-03-18,,20
1088,"Goddard, Brigitte B",2016-04-04,,7,1,1,1026,1957-07-27,,19
1089,"Smith, Nuala M",2016-07-24,,2,1,2,1060,1968-04-26,,18
1090,"Richardson, Simon Y",2016-05-27,,8,0,1,1040,1962-03-30,,20
1091,"Richards, Syed M",2016-02-08,,2,0,4,1060,1974-05-21,,18
1092,"Pooley, Gary I",2016-09-08,,7,0,5,1026,1961-03-14,,19
1093,"Walmsley, Roger R",2016-12-21,,9,0,5,1051,1980-06-28,,16
1094,"Jarvis, Adam Y",2016-10-14,,9,0,1,1093,1990-04-19,,17
1095,"Standen, Giulio C",2016-07-08,2022-10-25,1,0,4,1084,1976-07-16,,24
1096,"Roberts, Angela G",2016-07-27,,5,1,3,1061,1983-11-05,,19
1097,"MacMillan, Francis H",2016-04-20,,4,0,1,1049,1994-04-29,,20
1098,"Scholes, Harry P",2016-06-11,2021-07-02,7,0,5,1092,1977-08-12,,20
1099,"Lovett, Steven J",2016-09-16,2017-08-14,7,0,5,1092,1980-09-07,,20
1100,"Nielson, Philip M",2016-09-27,2019-01-14,1,0,4,1084,1975-07-01,,24
1101,"Mills, Michael I",2016-08-10,,5,0,4,1061,1993-07-16,,19
1102,"Webb, Phyllis B",2016-07-16,,2,1,3,1060,1973-01-12,,18
1103,"Channing, Bevis Y",2016-03-29,2022-06-25,8,0,3,1090,1969-02-20,,21
1104,"Brant, Sarah L",2016-03-02,,6,1,3,1039,1984-07-23,,21
1105,"Turner, Hannah T",2016-10-28,,10,1,5,1053,1963-09-15,,19
1106,"Woolley, Venetia Z",2017-09-23,,1,1,2,1084,1971-10-02,,24
1107,"Housley, Kay L",2017-09-25,,10,1,1,1053,1993-03-07,,19
1108,"Sheldrick, Darren N",2017-03-13,,1,0,1,1084,1973-01-02,,24
1109,"Roberts, John E",2017-02-15,,10,0,4,1107,1993-09-07,,20
1110,"Dingley, James S",2017-10-04,,7,0,3,1092,1975-04-07,,20
1111,"Gilroy, Graham X",2017-04-19,,8,0,1,1090,1985-02-06,,21
1112,"Rasul, Angela T",2017-04-04,,2,1,3,1060,1980-01-21,,18
1113,"Stevenson, Jeanne Z",2017-04-04,,6,1,3,1104,1979-10-31,,22
1114,"Bennett, Saleha S",2017-06-26,,8,1,4,1090,1963-04-02,,21
1115,"Norman, Andree P",2017-11-01,,1,1,3,1084,1972-10-03,,24
1116,"Wynn, Herbert R",2017-07-08,2020-05-13,5,0,3,1061,1992-04-12,,19
1117,"Devlin, Gillian X",2017-04-24,,9,1,3,1093,1983-07-04,,17
1118,"Bennett, Gary S",2017-10-26,2019-04-06,7,0,2,1092,1974-07-15,,20
1119,"Massie, Mark Y",2017-07-09,2021-06-13,7,0,5,1092,1996-01-22,,20
1120,"Brant, Andrew K",2017-05-20,2019-10-29,1,0,2,1084,1969-11-13,,24
1121,"Goddard, Catherine V",2017-06-10,,8,1,3,1090,1964-11-04,,21
1122,"Morris, Leigh X",2017-01-24,,7,0,1,1092,1982-06-17,,20
1123,"Parrett, Giulio E",2017-05-21,,6,0,2,1104,1955-07-03,,22
1124,"Mistry, Nuala I",2017-09-22,,6,1,1,1104,1973-06-13,,22
1125,"Devlin, Catherine M",2017-09-19,,9,1,2,1093,1959-02-24,,17
1126,"Robinson, Chi I",2017-07-04,,7,0,2,1122,1971-09-27,,21
1127,"Bland, Gill M",2017-02-13,,2,1,2,1112,1979-02-05,,19
1128,"Sheldrick, Tirzah N",2017-03-23,,1,1,5,1120,1978-07-09,,25
1129,"Wynn, David V",2017-07-07,,4,0,5,1049,1965-11-10,,20
1130,"Henry, Adele Z",2017-11-11,,9,1,3,1093,1984-09-11,,17
1131,"Wynn, Eileen G",2017-05-07,,5,1,1,1061,1960-03-18,,19
1132,"John, Martin E",2016-11-17,2022-04-09,8,0,1,1090,1975-01-29,,21
1133,"Bennett, Jean L",2017-11-15,,2,1,3,1112,1971-03-29,,19
1134,"Smith, Amanda T",2017-05-08,,4,1,2,1049,1966-09-01,,20
1135,"Dingley, Gillian T",2017-08-01,,3,1,1,1062,1981-08-18,,20
1136,"Smith, Christopher I",2017-11-24,,6,0,3,1104,1986-12-16,,22
1137,"Choi, Sharmin D",2017-04-27,,8,1,1,1090,1986-04-09,,21
1138,"Jackson, Selina X",2017-08-27,,3,1,3,1062,1956-10-21,,20
1139,"Deering, Maureen Q",2017-08-06,2018-10-28,6,1,2,1104,1974-08-23,,22
1140,"Collingwood, Amanda W",2017-07-24,,10,1,2,1107,1968-01-27,,20
1141,"Turner, Ian X",2017-05-09,,10,0,2,1107,1968-07-07,,20
1142,"Walmsley, Gary O",2017-08-02,,9,0,2,1093,1991-05-08,,17
1143,"Wright, Antony I",2017-07-21,,4,0,1,1049,1956-04-27,,20
1144,"Leyland, Eunice S",2017-05-30,2019-06-23,3,1,4,1062,1963-09-17,,20
1145,"Cousins, Angela E",2017-07-19,2023-07-30,4,1,5,1049,1977-02-16,,20
1146,"Pryde, Paulin Q",2017-08-14,,7,0,1,1122,1951-07-15,,21
1147,"Crompton, Sarah C",2017-07-23,,9,1,2,1093,1978-08-12,,17
1148,"Mistry, Gabriele J",2017-04-13,2022-05-12,10,1,1,1107,1964-06-14,,20
1149,"Gadd, Dimitrios Z",2017-07-30,2019-07-15,8,0,1,1137,1978-02-02,,22
1150,"Field, Clare Y",2017-06-23,,1,1,5,1120,1956-04-16,,25
1151,"Richards, William J",2017-08-24,,3,0,4,1144,1993-01-03,,21
1152,"Richardson, Davide T",2017-09-06,,8,0,4,1137,1967-10-19,,22
1153,"Choi, Chi D",2017-07-04,2021-02-24,5,0,5,1131,1976-10-06,,20
1154,"Kenney, Timothy G",2017-02-14,,2,0,4,1112,1969-09-25,,19
1155,"Jackson, Andree W",2017-10-16,,2,1,3,1112,1978-05-05,,19
1156,"Barrett, Edward V",2017-06-10,2019-07-07,9,0,3,1147,1987-02-08,,18
1157,"Pryde, Martin I",2017-07-31,2022-08-08,1,0,2,1120,1973-02-16,,25
1158,"Hyslop, Elisabeth V",2017-08-26,,7,1,1,1122,1977-11-02,,21
1159,"Crompton, Gordon R",2017-06-26,2019-10-22,4,0,2,1145,1968-10-02,,21
1160,"Shelley, Colin A",2017-07-30,,3,0,2,1144,1985-11-08,,21
1161,"Pryde, Douglas Q",2017-08-27,,6,0,3,1104,1997-09-01,,22
1162,"Bland, Gwendolyn R",2018-06-03,,2,1,4,1112,1966-08-24,,19
1163,"Andrews, Adrian X",2018-05-13,,6,0,4,1161,1980-12-24,,23
1164,"Lovett, Miroslawa O",2018-08-14,2023-05-30,10,1,4,1107,1981-04-23,,20
1165,"Field, Alan O",2019-02-20,2021-07-13,6,0,4,1161,1987-06-09,,23
1166,"Richards, Adele D",2018-06-09,,6,1,4,1161,1990-05-31,,23
1167,"Mongan, Joseph X",2018-05-07,,4,0,1,1145,1971-04-26,,21
1168,"Parkes, George K",2018-09-07,2018-11-16,1,0,1,1120,1989-01-07,,25
1169,"Pryde, Angela Y",2018-06-16,,5,1,2,1131,1972-12-20,,20
1170,"Murray, Laura I",2018-08-10,,4,1,2,1145,1984-12-09,,21
1171,"Parke, Gillian G",2018-09-22,,6,1,1,1161,1976-02-14,,23
1172,"Polizzi, Joanne N",2018-07-13,,3,1,1,1144,1966-07-24,,21
1173,"Powell, Bhavna P",2018-07-07,2019-09-15,3,1,5,1144,1961-08-28,,21
1174,"Parrett, Herbert T",2018-02-24,,3,0,5,1144,1981-07-21,,21
1175,"Parke, Graham I",2018-07-07,,2,0,4,1112,1978-03-08,,19
1176,"John, Katie J",2018-07-23,2018-10-04,5,1,1,1131,1981-03-04,,20
1177,"Lovett, Ian V",2018-04-28,,6,0,2,1161,1983-01-02,,23
1178,"Gadd, Frank U",2018-03-02,,9,0,1,1147,1986-03-31,,18
1179,"Crompton, Martin O",2018-10-27,,8,0,3,1137,1971-01-14,,22
1180,"Gadd, Sharmin Q",2018-02-06,,1,1,2,1120,1998-02-11,,25
1181,"Jones, Gordon Q",2018-06-10,,3,0,3,1144,1968-06-24,,21
1182,"Hulme, Rosalie W",2018-07-15,,8,1,5,1137,1968-12-19,,22
1183,"Mills, Julie B",2018-05-25,2023-01-05,10,1,3,1107,1956-10-16,,20
1184,"Gadd, Andree N",2018-07-11,,8,1,3,1137,1978-05-13,,22
1185,"Barrett, Lesley U",2018-06-03,,8,1,2,1137,1974-07-04,,22
1186,"Parrett, Kevin N",2018-09-11,,5,0,5,1131,1970-07-05,,20
1187,"Crompton, William L",2018-06-05,,2,0,1,1175,1983-06-17,,20
1188,"Gilroy, Anna U",2018-06-09,,3,1,2,1181,1974-01-16,,22
1189,"Standen, Dimitrios J",2018-09-20,,4,0,2,1145,1987-01-26,,21
1190,"Johnson, Hannah S",2018-09-04,,1,1,3,1120,1987-02-20,,25
1191,"Field, Anastasia A",2018-04-14,,8,1,1,1185,1974-12-18,,23
1192,"Mills, Yvonne L",2018-01-05,,2,1,1,1175,1970-05-28,,20
1193,"Goddard, Karen N",2018-10-05,,4,1,1,1145,1987-05-29,,21
1194,"Pryde, Paulin S",2018-09-06,2022-05-04,9,0,5,1147,1979-12-12,,18
1195,"Norman, Russell B",2018-05-05,,3,0,5,1181,1982-03-15,,22
1196,"Crompton, Leigh M",2018-07-14,,6,0,5,1161,1973-09-15,,23
1197,"Jarvis, Judy I",2018-06-17,,2,1,1,1175,1983-10-09,,20
1198,"Ewart, Diane W",2018-03-31,2019-04-04,2,1,2,1175,1970-10-25,,20
1199,"Murray, Anna K",2018-06-19,,1,1,3,1190,1961-01-09,,26
1200,"Lloyd, Kay Y",2018-10-11,,7,1,5,1122,1972-05-19,,21
1201,"Powell, Diane F",2018-11-20,,2,1,2,1175,1976-05-01,,20
1202,"Rawson, Amanda V",2018-05-31,,6,1,5,1196,1979-02-15,,24
1203,"McCarthy, Venetia L",2018-04-03,,8,1,5,1185,1981-05-29,,23
1204,"Nash, Iris T",2018-05-02,,7,1,2,1122,1979-04-29,,21
1205,"Field, Jeanne D",2018-07-22,,1,1,2,1190,1981-07-10,,26
1206,"Bland, Joanna R",2018-07-16,,3,1,5,1181,1998-07-21,,22
1207,"Wright, Irene I",2017-10-31,2022-01-22,9,1,1,1147,1967-01-25,,18
1208,"Hulme, Herbert M",2018-05-01,,10,0,4,1183,1971-08-03,,21
1209,"Seabrook, Patricia Q",2018-05-07,2022-06-28,7,1,2,1122,1960-12-07,,21
1210,"Lovett, Francis B",2018-06-05,,8,0,1,1185,1977-12-12,,23
1211,"Hyslop, Brigitte I",2018-05-25,2022-04-28,9,1,2,1147,1974-04-04,,18
1212,"Smith, Olu J",2018-04-23,,6,0,2,1196,1969-06-29,,24
1213,"Parrett, Mark P",2018-05-25,,8,0,2,1185,1977-10-13,,23
1214,"Gadd, Chi P",2018-09-17,2023-07-01,3,0,1,1181,1974-09-20,,22
1215,"Colley, Iris W",2018-09-07,2019-05-20,2,1,2,1175,1967-04-28,,20
1216,"Woolley, Laura D",2018-02-02,,4,1,5,1145,1977-08-02,,21
1217,"Lovett, Peter H",2018-09-21,,4,0,1,1216,1982-11-03,,22
1218,"Walmsley, Catherine Y",2017-12-16,2022-10-29,4,1,3,1216,1992-01-27,,22
1219,"Gore, Roy S",2018-09-27,,8,0,2,1185,1973-02-07,,23
1220,"Green, Jonathan X",2018-07-20,2023-12-25,3,0,1,1181,1982-02-26,,22
1221,"Colley, Selina R",2019-08-03,,9,1,3,1147,1974-09-23,,18
1222,"Norman, Bruno T",2019-09-20,,4,0,1,1216,1977-12-15,,22
1223,"Pryde, Ann V",2019-05-01,,3,1,1,1181,1960-08-16,,22
1224,"Swart, Ripduman M",2019-07-11,,6,1,1,1196,1976-07-24,,24
1225,"Hardy, Anastasia Q",2020-01-12,,10,1,3,1183,1968-02-04,,21
1226,"Wilson, Nicola W",2019-04-03,,5,1,3,1131,1991-11-23,,20
1227,"Barrett, Karen W",2019-05-18,,4,1,3,1216,1982-08-22,,22
1228,"Coombs, Rosalie H",2019-07-21,2023-05-18,6,1,1,1196,1983-08-13,,24
1229,"MacMillan, Colin V",2019-09-02,,1,0,4,1190,1995-09-15,,26
1230,"McCarthy, Adele O",2019-09-27,,4,1,3,1216,1975-06-15,,22
1231,"Dawber, George Z",2019-07-25,,2,0,4,1215,1972-10-09,,21
1232,"Parrett, Roy G",2019-08-15,2023-03-13,10,0,4,1183,1996-01-23,,21
1233,"Walmsley, Morag M",2019-06-26,2021-07-06,10,1,2,1183,1975-11-29,,21
1234,"Shute, Kathryn G",2019-06-22,,9,1,1,1221,1969-03-13,,19
1235,"Wilson, Iris X",2019-10-15,2021-11-16,10,1,1,1183,1965-11-04,,21
1236,"Bennett, Diane B",2019-08-31,,5,1,2,1131,1989-03-31,,20
1237,"Mistry, Bruno S",2019-05-02,2023-01-10,3,0,4,1223,1974-12-18,,23
1238,"Collingwood, Shane I",2019-08-27,,10,0,4,1183,1989-07-30,,21
1239,"Devlin, James E",2019-04-29,,2,0,5,1215,1984-05-15,,21
1240,"Brant, Julie Q",2019-06-19,,4,1,4,1216,1986-03-09,,22
1241,"Gorton, Edward T",2019-03-15,,3,0,5,1223,1971-10-29,,23
1242,"Marsden, Jill G",2019-11-06,2022-11-05,9,1,2,1221,1991-09-10,,19
1243,"Murray, Alison T",2019-07-21,,8,1,4,1185,1982-12-08,,23
1244,"Seabrook, Sally W",2019-05-28,2019-12-25,5,1,1,1236,1965-05-25,,21
1245,"Woolley, Eunice T",2019-07-09,2022-03-23,7,1,5,1209,1964-04-13,,22
1246,"Shelley, Christopher Z",2019-07-12,,9,0,3,1221,1994-07-01,,19
1247,"Lovett, Nicholas U",2019-05-02,,6,0,2,1196,1973-12-09,,24
1248,"Parkes, Leigh R",2019-05-12,2022-07-18,8,0,1,1243,1977-06-29,,24
1249,"Fleet, Kathleen R",2019-05-06,,5,1,3,1236,1996-05-25,,21
1250,"Andrews, Rebecca K",2019-06-17,,4,1,1,1240,1972-05-02,,23
1251,"Geraghty, Clare R",2019-11-30,,9,1,2,1221,1960-11-06,,19
1252,"Powell, Leonard C",2019-11-19,,6,0,3,1196,1969-09-09,,24
1253,"Andrews, Colette M",2019-05-25,,6,1,4,1252,1991-05-01,,25
1254,"Field, Bevis J",2019-11-09,,4,0,5,1240,1974-09-20,,23
1255,"Gore, Jill I",2019-11-17,,8,1,3,1243,1979-10-29,,24
1256,"Gore, Colette V",2019-08-18,,2,1,3,1215,1971-05-07,,21
1257,"Simpson, Sarah N",2019-06-08,,5,1,1,1236,1983-07-24,,21
1258,"Barrett, Frank V",2019-05-19,,9,0,4,1221,1988-08-08,,19
1259,"Green, Davide T",2019-06-14,,4,0,5,1240,1973-10-26,,23
1260,"Webb, Robert C",2019-09-22,,4,0,1,1240,1968-04-15,,23
1261,"Bland, Sylvia F",2019-04-24,,9,1,1,1221,1969-09-23,,19
1262,"Barrett, Kathleen Z",2019-08-08,,7,1,1,1209,1989-08-16,,22
1263,"Norman, Jane W",2019-05-12,,6,1,1,1252,1986-07-04,,25
1264,"MacMillan, Simon L",2019-08-19,,2,0,1,1215,1976-09-23,,21
1265,"Dingley, Nishma Z",2019-07-11,,8,1,1,1243,1989-12-08,,24
1266,"John, Frank B",2019-08-25,,5,0,4,1236,1970-11-26,,21
1267,"Webb, Jill M",2019-11-19,,9,1,5,1261,1970-12-14,,20
1268,"Jackson, Peter B",2019-07-19,,5,0,2,1236,1992-06-11,,21
1269,"Andrews, Colette L",2019-02-22,,3,1,5,1223,1977-08-03,,23
1270,"Wynn, Jill E",2019-04-21,,10,1,1,1238,1968-09-18,,22
1271,"Crompton, Christopher O",2019-07-06,,6,0,2,1252,1964-06-01,,25
1272,"Fleet, Nazma G",2019-05-19,2023-12-24,1,1,2,1190,1989-10-19,,26
1273,"Lewis, Alan T",2019-09-21,,6,0,5,1252,1994-08-31,,25
1274,"Mongan, Sarah J",2019-05-03,,9,1,2,1261,1975-08-02,,20
1275,"Mead, Antony Z",2019-05-26,,5,0,5,1236,1986-11-24,,21
1276,"Robinson, John F",2019-07-13,,5,0,5,1275,1985-02-18,,22
1277,"Webb, Iris I",2019-07-25,,3,1,2,1223,1989-12-07,,23
1278,"Gibbs, Nishma Y",2019-03-31,,1,1,4,1190,1955-08-09,,26
1279,"Henry, Joanne D",2019-07-10,2023-05-19,8,1,1,1243,1976-12-19,,24
1280,"Barrett, Gordon W",2019-02-20,,8,0,4,1243,1980-08-31,,24
1281,"Shute, Arthur V",2019-11-01,,2,0,5,1215,1984-12-29,,21
1282,"Ewart, Helen F",2019-05-28,,2,1,5,1215,1973-05-10,,21
1283,"Devlin, Angela Y",2021-01-05,,6,1,4,1252,1991-11-13,,25
1284,"Leyland, Paul J",2020-05-28,2023-01-30,10,0,4,1238,1983-05-30,,22
1285,"King, Elsie G",2020-10-11,,2,1,2,1282,1986-03-24,,22
1286,"Richards, Samantha F",2020-08-16,,7,1,3,1209,1995-12-23,,22
1287,"Devlin, Chi J",2020-06-20,,2,0,4,1282,1974-04-26,,22
1288,"Shearer, Harry H",2020-07-05,,2,0,5,1282,1963-11-25,,22
1289,"Robinson, Colin J",2020-07-23,2021-06-18,9,0,2,1261,1989-12-18,,20
1290,"MacMillan, Eileen X",2020-10-18,2022-03-11,3,1,4,1223,1977-04-22,,23
1291,"Channing, David S",2020-03-10,,9,0,4,1261,1980-11-17,,20
1292,"Scholes, Raymond P",2020-05-30,2021-02-24,4,0,2,1240,1955-03-28,,23
1293,"Dawber, Elizabeth J",2020-08-25,,8,1,3,1243,1996-11-27,,24
1294,"Swart, Darren M",2020-04-22,2020-07-01,2,0,4,1282,1983-10-06,,22
1295,"Murray, Maureen Q",2020-02-25,2023-12-21,9,1,2,1261,1971-09-17,,20
1296,"Goddard, Clare L",2020-08-29,,5,1,3,1275,1995-06-17,,22
1297,"Massie, Adam V",2020-04-24,,1,0,1,1190,1977-09-05,,26
1298,"Stevenson, Timothy Z",2020-07-21,2021-10-05,6,0,2,1252,2000-07-26,,25
1299,"Gadd, George A",2020-06-20,2022-07-11,7,0,1,1209,1983-05-18,,22
1300,"Murray, Jeanne N",2020-04-19,,3,1,2,1223,1967-03-06,,23
1301,"Jackson, Bevis X",2020-06-07,2021-11-26,1,0,1,1297,1984-06-19,,27
1302,"Woolley, Gillian F",2020-08-21,,2,1,1,1282,1980-11-02,,22
1303,"Polizzi, Peter K",2020-06-14,2022-01-27,4,0,3,1240,1973-01-01,,23
1304,"Gore, Leigh P",2020-09-22,,1,0,2,1297,1978-03-19,,27
1305,"Pryde, Leonard R",2020-04-23,,10,0,2,1238,1976-12-16,,22
1306,"Johnson, Elisabeth U",2020-07-26,,1,1,2,1297,2000-07-31,,27
1307,"Scholes, Jean L",2020-08-20,,5,1,4,1275,1973-04-18,,22
1308,"Richards, Arthur A",2020-05-15,,10,0,2,1238,1978-07-17,,22
1309,"Jones, Emma X",2020-10-22,,5,1,5,1275,1982-02-24,,22
1310,"Parkes, Sarah M",2020-05-23,2021-06-10,8,1,2,1293,1970-09-30,,25
1311,"Pryde, Catherine T",2020-04-24,,10,1,2,1238,1978-01-14,,22
1312,"McCarthy, Joseph Y",2020-05-28,,5,0,1,1275,1986-06-19,,22
1313,"Richards, Angela W",2020-07-22,,2,1,5,1282,1967-09-23,,22
1314,"Ewart, Phyllis W",2020-12-24,,1,1,3,1297,1969-02-28,,27
1315,"Powell, Jill X",2019-12-21,,4,1,3,1303,1973-04-28,,24
1316,"Nielson, Patricia L",2020-05-18,,10,1,5,1238,1977-03-23,,22
1317,"Dingley, Katie O",2020-07-17,,4,1,4,1303,1980-07-29,,24
1318,"Leyland, Robert F",2020-10-06,,10,0,4,1316,1995-04-25,,23
1319,"MacMillan, Timothy T",2020-06-07,2021-03-22,5,0,5,1275,1975-08-06,,22
1320,"Andrews, Nazma B",2020-12-16,,5,1,4,1319,1988-02-03,,23
1321,"Kenney, Douglas F",2020-06-13,2022-07-27,7,0,4,1209,1990-03-16,,22
1322,"Collingwood, Leigh O",2020-03-01,,1,0,2,1297,1983-01-30,,27
1323,"Webb, Ian A",2020-06-16,,7,0,3,1209,1989-07-27,,22
1324,"Norman, Colin K",2020-08-12,,4,0,5,1303,1984-04-02,,24
1325,"Primrose, Julie U",2020-07-30,,8,1,2,1293,1953-04-06,,25
1326,"John, Catherine A",2020-04-20,,6,1,2,1298,1975-03-27,,26
1327,"Dawber, Jayne C",2020-07-15,,4,1,4,1303,1981-03-17,,24
